id,artist_name,caption,url,description
3050,"Doré, Gustave","He determined to follow her, in order to ascertain whither she would lead him—to Paradise or to the limbo of hell—to a gibbet or to an abode of love. Anything was a gleam of hope to him, in the depth of his misery.",https://www.oldbookillustrations.com/illustrations/streets-iniquity/,"A young man follows a woman wearing a hennin along the streets of an imaginary medieval city. Houses are made of structures such as bartizans and oriel windows built on top of each other, and stretching to eerie and unrealistic heights.
This picture is an illustration for the story titled “How the chateau d’Azay came to be built,” from Droll Stories.
The caption reads in the original French:
Il se délibéra de la pourchasser, à ceste fin de savoir où elle le meneroyt, en paradiz ou ez limbes de l’enfer, au gibet ou dedans un reduict d’amours, tout luy feut espoir au fund de sa misère.
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3051,Unknown,Leuven Town Hall.,https://www.oldbookillustrations.com/illustrations/leuven-town-hall/,"Located on Great Market Square, the Leuven town hall is a three-story building, constructed between 1439 and 1469, with architect Mathieu de Layens taking charge of the project in 1448. He was responsible for the four corner turrets, two ridge turrets, and the building’s flamboyant Gothic character.
The 236 statues decorating the niches were added in the second half of the 19th century and represent an assembly of artists and scholars, patron saints, and local notables. The building suffered various degrees of damage during the two world wars and the latest restoration work was completed in 1983.
The caption reads in the original French: Maison de ville à Louvain."
3052,Unknown,Leiden City Hall.,https://www.oldbookillustrations.com/illustrations/leiden/,"The façade of the Leiden city hall.
Leiden is a city  on the Old Rhine River in the Netherlands. It is known for its university, the oldest in the country, and for its historic city center. It was the birthplace of many painters and artists, from Lucas van Leyden to Rembrandt and Gabriel Metsu and an important art center in the seventeenth century.
The city hall (Stadhuis) is a Renaissance building dating from 1597. It was greatly damaged in a fire in 1929 and the façade is all that remains of the original construction.
The caption reads in the original French: Hôtel de ville de Leyde."
3053,"Lagrange, Alexis de",Main street of Lucknow. From the photographic prints and drawings by Baron A. de Lagrange.,https://www.oldbookillustrations.com/illustrations/lucknow-main-street/,"Lucknow is a city in Uttar Pradesh in the northern part of India. It was founded in the eighteenth century as the capital city of Oudh and was later attached to the British possessions in India, which was one of the causes of the Revolt of 1857.
Its rulers, landowners appointed by the Mughals, gave it a reputation for fine cuisine and beautiful gardens. The importance of Lucknow comes mostly from the great agricultural activity of this part of the Gangetic Plain, one of the most populous regions in the world.
The caption reads in the original French: Principale rue de Lucknow. D’après les épreuves photographiques et les dessins de M. le baron Al. de Lagrange."
3054,"Allom, Thomas",Boudoir and bed-chamber of a lady of rank.,https://www.oldbookillustrations.com/illustrations/boudoir/,View of a Chinese lady smoking a pipe in her boudoir while a maid does her hair and a female musician plays a string instrument.
3055,Unknown,"Calles de Coca and Bodegones, Lima.",https://www.oldbookillustrations.com/illustrations/lima/,"Lima, the capital city of Peru, was founded by Francisco Pizarro on January 18, 1535, three years after he and his troop of conquistadors defeated the Inca emperor Atahualpa.
As other South American cities, Lima was built according to the colonial town planning of that period, which was influenced by the Renaissance theories on Antiquity: a tight network of streets around a four-sided civic center, the Plaza de Armas or Plaza Mayor, comprising the cathedral and the Presidential Palace. Wooden balconies are also typical of that colonial style.
This picture was very probably engraved after a lithograph by Charles Rivière, whose real name was Charles François de Riffardeau, duc de Rivière. He was a son of a French diplomat, and seemed to be particularly active around 1860 when he executed a number of lithographs showing various Parisian buildings and a series of views of London (1862).
The caption reads in the original French: Calles de la Coca et de Bodegones, à Lima."
3056,Unknown,"Interior square of the law court building, Liege.",https://www.oldbookillustrations.com/illustrations/liege/,"Belgium’s Law Court of Liège is in the former palace of the Prince-Bishops, which stands in the city center of Place Saint-Lambert. Construction of the present building was ordered by Prince-Bishop Érard de La Marck in 1526 and was completed at the end of the sixteenth century.
The main south front burned down in 1734 and was completely rebuilt in typical architectural French style by Jean-André Anneessens. The east wing was added in 1849 to house the provincial government.
The caption reads in the original French: Cour du palais de Justice, à Liège."
3057,"Allom, Thomas",Temple of the Bonzes in the Quang Yen Rock.,https://www.oldbookillustrations.com/illustrations/temple-quang-yen/,View of the Gulf of Tonkin With boats sailing around a spectacular rock in which the entrance of a temple can be seen.
3058,Unknown,Honolulu government building.,https://www.oldbookillustrations.com/illustrations/honolulu-government-building/,"Honolulu is the capital of the State of Hawaii in the United States. It was discovered in 1792 or 1794 by Captain William Brown and used at first as an anchorage, where provisions and water could be kept safely. The first wharf appeared in 1825, opening the way to further improvements and regulations, which would result in a fully functional harbor.
Because it was the only deep-water port in the mid-pacific, it quickly grew in importance and the tumultuous times that came with Hawaii’s annexation by the United States didn’t stop Honolulu from becoming a major maritime center.
The caption reads in the original French: Chambre du parlement à Honolulu."
3059,Unknown,Old Bremen Town Hall.,https://www.oldbookillustrations.com/illustrations/bremen-town-hall/,"The Town Hall of Bremen stands on the market place in the old town. It was built in the early 15th century and modified some two hundred years later in the local Weser Renaissance style.
In the article illustrated with this picture, it is said that the town hall cellars are known to hold the “wine of the apostles” from the first half of the 18th century, and an even older wine dating back to 1624.
The caption reads in the original French: Ancien hôtel de ville de Brême."
3060,Unknown,"A street in Legnica, Poland.",https://www.oldbookillustrations.com/illustrations/legnica/,"View of a street in Legnica with the cathedral in the background.
Legnica is a city on the Kaczawa River in Poland. It was formerly known as Lignica and later as Liegnitz. Its name is associated with the Battle of Wahlstatt or Battle of Legnica fought against the Mongols April 9, 1241.
Along with most of Silesia, it successively fell under the authority of Bohemia and of the Habsburg monarchy until 1742 when Legnica was incorporated into the Kingdom of Prussia, ruled by Frederick the Great. It became part of the German empire in 1871. After 1945 it was ceded to Poland and the German population was expelled. The city was then renamed Legnica.
The caption reads in the original French: Une rue de Liegnitz."
3061,Unknown,"The towers of Saint-Vincent, Mâcon, département of Saône-et-Loire.",https://www.oldbookillustrations.com/illustrations/macon-cathedral/,"First dedicated to St Bartholomew, then to Saint Protase and Saint Gervase, the former cathedral of Mâcon had its name changed once more in 541, when King Childebert donated a bone from the right arm of Saint Vincent to the city. He brought this relic back from Zaragoza along with considerable booty he had seized in Spain.
Despite the many damages it suffered throughout history, the Mâcon Cathedral was still used for worship in 1789, although dilapidated, and was later sold as national property. In the last years of the eighteenth century, the demolition of the old cathedral was decided and carried out, leaving only the two towers and the narthex standing. In 1801, under the Concordat, the bishopric of Mâcon was abolished and merged with that of Autun.
It was not before the mid-nineteenth century that the building aroused new interest and became the focus of several restoration campaigns, which led to its reopening to the public at the end of the 20th century.
The caption reads in the original French: Vue des tours de Saint-Vincent de Mâcon, département de Saône-et-Loire."
3062,Unknown,Paris during the Commune. The red flag on the Panthéon.,https://www.oldbookillustrations.com/illustrations/paris-pantheon/,"The foundation stone of the Paris Panthéon was layed in 1764, as the future building was intended to become a church dedicated to Saint Geneviève, the patron of the city. But its use frequently changed  in the course of its history, switching several times from a religious building to a monument dedicated to the memory of great French figures.
The Panthéon had been re-established as a church for some 20 years when the uprising of the Paris Commune broke out, returning it to secular use. On March 31, 1871, three days after the election of the Commune by the Parisians, the red flag was flown on the building. On April 2, the arms of the upper cross were sawed off, the flag affixed to the top and saluted by guns in the square.
The caption reads in the original French: Paris pendant la Commune. — Le drapeau rouge sur le Panthéon.
Histoire de la révolution de 1870-71 was first published as a series of fascicles by L’Éclipse, a weekly newspaper owned by François Polo. Polo published the text in book format some time later at Librairie Polo, which he also founded."
3063,Unknown,"Hawthorne's house, Concord, MA.",https://www.oldbookillustrations.com/illustrations/hawthornes-home/,"A path lined with trees leads to the house.
In 1842, The Old Manse was rented by American author Nathaniel Hawthorne, who lived there with his wife, the former Sophia Peabody, for the first three years of their marriage. The vegetable garden was planted by Henry Thoreau as a wedding and welcome gift. Hawthorne described the house in his book, Mosses from an Old Manse, published in 1846:
Between two tall gateposts of roughhewn stone (the gate itself having fallen from its hinges at some unknown epoch) we beheld the gray front of the old parsonage, terminating the vista of an avenue of black ash trees.
The caption reads in the original French: Maison de Hawthorne, à Concord."
3064,Unknown,Harvard University—Matthews Hall dormitory.,https://www.oldbookillustrations.com/illustrations/harvard-university/,The caption reads in the original French: Université Harvard. — Dortoir Matthews.
3065,Unknown,The Great Temple at Abu Simbel.,https://www.oldbookillustrations.com/illustrations/abu-simbel-temple/,The caption reads in the original French: Tombe à Ipsamboul.
3066,Unknown,"Gloucester Cathedral, south-eastern view.",https://www.oldbookillustrations.com/illustrations/gloucester-cathedral/,"The caption reads in the original French: Cathédrale de Gloucester, vue du S.-E."
3067,"Fauché, Edmond",Château de Biron (Périgord). — after Mr. E. Fauché.,https://www.oldbookillustrations.com/illustrations/chateau-de-biron/,"Illustration showing Château de Biron, in the French commune of Biron, Valley of the Lède, departement of Dordogne, Périgord.
The caption reads in the original French: Le château de Biron (Périgord). — D’après M. Ed. Fauché."
3068,Unknown,Mosque of Khiva Palace.,https://www.oldbookillustrations.com/illustrations/khiva-mosque/,The caption reads in the original French: Mosquée du palais de Khiva.
3069,Unknown,"St. Canice's Cathedral, Kilkenny",https://www.oldbookillustrations.com/illustrations/kilkenny-st-canice-cathedral/,"The caption reads in the original French: Cathédrale de Saint-Canice, à Kilkenny."
3070,Unknown,The Hague —Mauritshuis.,https://www.oldbookillustrations.com/illustrations/mauritshuis/,The caption reads in the original French: La Haye. — Musée Maurice.
3071,Unknown,scene after the explosion of the Mainz powder store.,https://www.oldbookillustrations.com/illustrations/ruins-in-mainz/,The caption reads in the original French: Théâtre de l’explosion de la poudrière de Mayence.
3072,Unknown,"Naqsh-e Jahan Square, Isfahan.",https://www.oldbookillustrations.com/illustrations/isfahan-shah-mosque/,The caption reads in the original French: Ispahan. — Cour de la Grande Mosquée.
3073,Unknown,"Dome of the Rock, Jerusalem.",https://www.oldbookillustrations.com/illustrations/jerusalem-dome-of-rock/,The caption reads in the original French: Jérusalem. — La Grande Mosquée (Kubbet es-Sakhra).
3074,Unknown,"Borobudur, Java.",https://www.oldbookillustrations.com/illustrations/borobudur-temple/,The caption reads in the original French: Temple de Borobodo à Java.
3075,Unknown,Hohenzollern Castle.,https://www.oldbookillustrations.com/illustrations/burg-hohenzollern/,"Burg Hohenzollern is a castle about 30 miles (50 km) south of Stuttgart, Germany, and considered home to the Hohenzollern family.
The caption reads in the original French: Château de Hohenzollern."
3076,Unknown,Magdeburg Cathedral.,https://www.oldbookillustrations.com/illustrations/magdeburg-cathedral/,The caption reads in the original French: Cathédrale de Magdebourg.
3077,Unknown,Burgos Cathedral.,https://www.oldbookillustrations.com/illustrations/burgos-cathedral/,The caption reads in the original French: La cathédrale de Burgos.
3078,Unknown,Pont du Carrousel.,https://www.oldbookillustrations.com/illustrations/bridge-over-the-seine/,"Pont du Carrousel, also known in the 19th century as Pont des Saints-Pères, as it stood in the 1840s. It was decided in the 1930s that it would be totally replaced by a new structure.
This picture was used by the magazine L’Illustration as a standing banner image. This version, in use in 1857, is a slight variation of the illustration created in the 1840s by Charles Marville, who would later become a photographer known for his views of pre-Haussmann Paris."
3079,Unknown,"Wisconsin State Capitol, Madison.",https://www.oldbookillustrations.com/illustrations/madison-wisconsin-state-capitol/,"Wisconsin state capitol in Madison, the capital of the U.S. state of Wisconsin. This building was destroyed in a fire in 1904.
The caption reads in the original French: Madison. — Capitole de l’état de Wisconsin."
3080,Unknown,"Presidency College, Chennai.",https://www.oldbookillustrations.com/illustrations/chennai-presidency-college/,"The caption reads in the original French: Collège de la présidence, à Madras."
3081,Unknown,"Saint Lawrence's Gate, Drogheda.",https://www.oldbookillustrations.com/illustrations/drogheda/,The caption reads in the original French: Porte de Saint Laurent à Drogheda.
3082,Unknown,"La Martiniere College, Lucknow.",https://www.oldbookillustrations.com/illustrations/lucknow-la-martiniere-college/,"The caption reads in the original French: La Martinière, à Lucknow."
3083,Unknown,Ham Fort.,https://www.oldbookillustrations.com/illustrations/ham-fort/,The caption reads in the original French: Fort de Ham.
3084,Unknown,Westminster Abbey.,https://www.oldbookillustrations.com/illustrations/westminster-abbey/,The caption reads in the original French: L’abbaye de Westminster.
3085,"Leech, John",The rebuke.,https://www.oldbookillustrations.com/illustrations/rebuke/,A young girl is scolded by a woman in bed with the tacit approval of a female visitor carrying a basket.
3086,Unknown,Pisa Cathedral.,https://www.oldbookillustrations.com/illustrations/pisa-cathedral/,The caption reads in the original French: La cathédrale de Pise.
3087,Unknown,Harrow School.,https://www.oldbookillustrations.com/illustrations/harrow-school/,The caption reads in the original French: École de Harrow.
3088,Unknown,"Grote Markt wharf and saint Bavo Church, Haarlem.",https://www.oldbookillustrations.com/illustrations/haarlem-grote-markt/,"The caption reads in the original French: Quai du marché au grain et église Saint-Bavon, à Haarlem."
3089,Unknown,"The Römer, Frankfurt-am-Main.",https://www.oldbookillustrations.com/illustrations/frankfurt-am-main-roemer/,The caption reads in the original French: Le Römer à Frankfort-sur-le-Main.
3090,Unknown,"Albert Bridge, Glasgow.",https://www.oldbookillustrations.com/illustrations/glasgow-albert-bridge/,"The caption reads in the original French: Le pont Albert, à Glasgow."
3091,Unknown,Mausoleum of Halicarnassus.,https://www.oldbookillustrations.com/illustrations/halicarnassus-mausoleum/,"Reconstruction of the Mausoleum of Halicarnassus by James Fergusson, 1862.
The caption reads in the original French: Halicarnasse. — Mausolée, rétabli par Fergusson."
3092,Unknown,Eddystone Lighthouse (with cross section view to show the interior),https://www.oldbookillustrations.com/illustrations/eddystone-lighthouse/,The caption reads in the original French: Phare d’Eddystone (avec une section pour montrer l’intérieur).
3093,Unknown,"Battle Abbey, Hastings.",https://www.oldbookillustrations.com/illustrations/hastings-battle-abbey/,"The caption reads in the original French: Abbaye de la Bataille, à Hastings."
3094,Unknown,"Connecticut State Capitol, Hartford.",https://www.oldbookillustrations.com/illustrations/hartford-connecticut-capitol/,The caption reads in the original French: Hartford (Conn). Nouvelle maison d’État.
3095,Unknown,Ruins at Edfu.,https://www.oldbookillustrations.com/illustrations/edfu-horus-temple/,The caption reads in the original French: Ruines à Edfou.
3096,Unknown,"Royal Palace, Madrid.",https://www.oldbookillustrations.com/illustrations/madrid-royal-palace/,The caption reads in the original French: Le palais de Madrid.
3097,Unknown,Halifax Town Hall.,https://www.oldbookillustrations.com/illustrations/halifax-town-hall/,The caption reads in the original French: Halifax. — Hôtel de ville.
3098,Unknown,Halle University.,https://www.oldbookillustrations.com/illustrations/halle-university/,The caption reads in the original French: Université de Halle.
3099,Unknown,Hampton Court Palace.,https://www.oldbookillustrations.com/illustrations/hampton-court/,
3100,Unknown,"Great Gopuram, Kumbakonam.",https://www.oldbookillustrations.com/illustrations/kumbakonam/,"The caption reads in the original French: Grand Gopura, à Combaconum."
3101,Unknown,Greenwich Hospital.,https://www.oldbookillustrations.com/illustrations/greenwich-hospital/,The caption reads in the original French: Hôpital de Greenwich.
3102,Unknown,"Plaza de Armas, Guadalajara.",https://www.oldbookillustrations.com/illustrations/guadalajara-plaza-de-armas/,The caption reads in the original French: Place d’Armes (Guadalajara).
3103,Unknown,"Church of the Holy Sepulchre, Jerusalem.",https://www.oldbookillustrations.com/illustrations/jerusalem-holy-sepulchre/,"The caption reads in the original French: Église du Saint-Sépulcre, à Jérusalem."
3104,Unknown,"Christ Church Cathedral, Fredericton.",https://www.oldbookillustrations.com/illustrations/fredericton-cathedral/,The caption reads in the original French: cathédrale de Fredericton.
3105,Unknown,Tombs of the Kings at Golkonda.,https://www.oldbookillustrations.com/illustrations/golkonda/,The caption reads in the original French: Tombeaux des rois à Golconde.
3106,Unknown,Guanajuato Cathedral.,https://www.oldbookillustrations.com/illustrations/guanajuato-cathedral/,The caption reads in the original French: Cathédrale de Guanajuato.
3107,Unknown,"Place Saint Pharailde and gate of the Gravensteen, Ghent.",https://www.oldbookillustrations.com/illustrations/ghent/,The caption reads in the original French: Gand. — Place Saint-Pharaïlde et porte de l’ancien château des comtes de flandre.
3108,"Johannot, Tony",Man washing his face.,https://www.oldbookillustrations.com/illustrations/washing-bowl/,"A plump man is standing with his hands on his hips leaning over a washbowl placed on a dressing table. He has just soaked his face in water and his hair is hanging down, still dripping as he puffs out his cheeks."
3109,Unknown,Château de Chenonceau.,https://www.oldbookillustrations.com/illustrations/chenonceau/,
3110,Unknown,Friedenstein Palace.,https://www.oldbookillustrations.com/illustrations/gotha-ducal-palace/,"Ducal palace (Schloss Friedenstein) in Gotha, a city in Thuringia, Germany.
The caption reads in the original French: Le palais ducal, Gotha."
3111,Unknown,"Copan, a fallen idol.",https://www.oldbookillustrations.com/illustrations/copan/,The caption reads in the original French: Copan. — Une idole tombée.
3112,Unknown,"Kailasa Temple, Ellora.",https://www.oldbookillustrations.com/illustrations/ellora-kailasa-temple/,"It would seem this illustration was heavily inspired by Fançois-Louis Français’s work for Paul et Virginie.
The caption reads in the original French: Temple du Kailase à Ellora."
3113,"Leech, John",Mr. Palethorpe’s jealousy aroused.,https://www.oldbookillustrations.com/illustrations/jealousy-aroused/,A man with a pipe in his hand stands looking displeased at the two people conversing at the table in front of him.
3114,"Leech, John",The inquisitors.,https://www.oldbookillustrations.com/illustrations/inquisitors/,A maid stands with lowered eyes while suffering the acrimonious speech of a seated lady wearing a hat.
3115,Unknown,Cromlech.,https://www.oldbookillustrations.com/illustrations/standing-stones/,
3116,Unknown,Eton College.,https://www.oldbookillustrations.com/illustrations/eton-college/,The caption reads in the original French: Collège d’Eton.
3117,Unknown,Durham Cathedral (north side).,https://www.oldbookillustrations.com/illustrations/durham-cathedral/,The caption reads in the original French: Cathédrale de Durham (côté nord).
3118,Unknown,"Interior of the Mezquita, Córdoba.",https://www.oldbookillustrations.com/illustrations/cordoba-mezquita/,"The Mezquita (Spanish for mosque) of Córdoba, a cathedral and former mosque located in Andalusia, Spain.
The caption reads in the original French: Intérieur de la grande mosquée de Cordoue."
3119,Unknown,HM Prison Dartmoor.,https://www.oldbookillustrations.com/illustrations/dartmoor-prison/,The caption reads in the original French: Prison de Dartmoor.
3120,Unknown,Albert Memorial.,https://www.oldbookillustrations.com/illustrations/albert-memorial/,"The Albert Memorial is a monument built in the memory of Queen Victoria’s husband and located in Kensington Gardens, London.
NB: The original caption mistakes the Albert Memorial for the Waltham Cross. It reads: Croix de Waltham, restaurée."
3121,Unknown,"Devonport. The town hall, public library, and column raised to commemorate the name change of the town.",https://www.oldbookillustrations.com/illustrations/devonport/,"The caption reads in the original French: Devonport. — Hôtel de ville, bibliothèque publique et colonne élevée en commémoration du changement du nom de la ville."
3122,Unknown,Dijon. — Saint Michael Church.,https://www.oldbookillustrations.com/illustrations/dijon-saint-michel/,"The construction of Saint Michael Church began in 1497 and it was consecrated in 1529, but the north tower wasn’t finished until 1667. Originally conceived according to a gothic structure, it integrated Renaissance elements as the building process went on.
NB: The original caption mistakes Saint Michael Church for the Dijon cathedral. It reads: Cathédrale de Dijon."
3123,Unknown,Dieppe Castle.,https://www.oldbookillustrations.com/illustrations/dieppe-castle/,The caption reads in the original French: Château de dieppe.
3124,Unknown,Charterhouse.,https://www.oldbookillustrations.com/illustrations/charterhouse/,"The London Charterhouse, a former Carthusian monastery in London, north of what is now Charterhouse Square."
3125,Unknown,Charlottenburg Palace.,https://www.oldbookillustrations.com/illustrations/charlottenburg-palace/,"Charlottenburg Palace (Schloss Charlottenburg), the largest existing palace in Berlin is located in the Charlottenburg-Wilmersdorf area.
The caption reads in the original French: Palais royal à Charlottenburg."
3126,"Thorburn, Archibald","Gyr-falcon.
Falco gyrfaco, Linn.",https://www.oldbookillustrations.com/illustrations/gyrfalcon/,"The gyrfalcon (Falco rusticolus) is the largest of all falcons. It is found in the northern hemisphere, where it breeds in the Arctic regions. Its color ranges from white, to brown, to black. The above illustration, made after Joseph wolf, shows the brown morph."
3127,Unknown,"Thorvaldsen Museum, Copenhagen.",https://www.oldbookillustrations.com/illustrations/copenhagen-thorvaldsen-museum/,The caption reads in the original French: Musée Thorwaldsen à copenhague.
3128,Unknown,Chartres Cathedral.,https://www.oldbookillustrations.com/illustrations/chartres-cathedral/,"View of the west side of the Cathedral of Our Lady of Chartres.
The caption reads in the original French: Cathédrale de chartres."
3129,"Keulemans, John Gerrard","Great spotted cuckoo.
Oxylophus glandarius,  Linn.",https://www.oldbookillustrations.com/illustrations/great-spotted-cuckoo/,"The great spotted cuckoo (Clamator glandarius) can be found throughout Southern Europe and Africa, where it lives in woodland or savanna. It is a parasitic species, which lays its eggs in the nest of other birds, such as pied crows. Great spotted cuckoos feed on insects."
3130,Unknown,Cork—St Patrick's Bridge,https://www.oldbookillustrations.com/illustrations/cork-st-patricks-bridge/,The caption reads in the original French: Cork. — Pont Saint-Patrick.
3131,"Doré, Gustave",Mau-cinge and Pasquerette.,https://www.oldbookillustrations.com/illustrations/courting/,"An older gentleman in full armor is prancing ridiculously at the arm of a young woman who doesn’t seem to be absolutely thrilled.
This picture is an illustration for the story, “The Devil’s Heir,” from Droll Stories.
The caption reads in the original French: Mau-cinge et Pasquerette."
3132,"Doré, Gustave","""Behold, Madame,"" said he, ""a picture which will enlighten you concerning the duties of a wife towards her husband.""",https://www.oldbookillustrations.com/illustrations/severed-head/,"A knight wearing a medieval helmet walks up to his wife to present her with the head of her lover. Looking dumbfounded, she stares into the eyes of the severed head.
This picture is an illustration for the story, “The High Constable’s Wife,” from Droll Stories.
The caption reads in the original French: Vécy, madame, dit-il, ung tableau qui vous endoctrinera sur les debvoirs d’une femme envers son mary.
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3133,Unknown,Main entrance of Jagannath Temple.,https://www.oldbookillustrations.com/illustrations/jagannath-temple/,The caption reads in the original French: Entrée principale du temple de Jaggernauth.
3134,"Doré, Gustave",The assault.,https://www.oldbookillustrations.com/illustrations/the-assault/,"A battle between two parties of soldiers in medieval armor has resulted in an inextricable bundle of men and rubble after the collapse of the castle wall.
This picture is an illustration for the story, “The Venial Sin,” from Droll stories.
The caption reads in the original French: L’assault."
3135,"Doré, Gustave","Never did those who came to ask for wool at the vicarage go away shorn, for his hand was always in his pocket.",https://www.oldbookillustrations.com/illustrations/almsgiving-presbytery/,"A priest is standing at the door of his presbytery where he gives alms to a growing crowd of tattered beggars and cripples coming from the woods.
This picture is an illustration for the story, “The Vicar of Azay-le-Rideau,” from Droll Stories.
The caption reads in the original French: Jamais ceulx qui vindrent querir de la laine en son presbytère ne s’en allèrent tondus, veu qu’il avoyt tousiours la main à la poche.
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3136,"Johannot, Tony",Dead Man's Combe.,https://www.oldbookillustrations.com/illustrations/dead-mans-combe/,"Three men and a woman are sitting at the dinner table as the woman points to herself and a fourth man crawls on all four in the foreground.
The caption reads in the original French: La combe de l’homme mort."
3137,"Benett, Léon",Christine look into the miry black water.,https://www.oldbookillustrations.com/illustrations/stared-black-water/,"In a city, a woman leans on the railing of a bridge seen from the bank of the river.
The caption reads in the original French: Christine regarda l’eau noire fangeuse."
3138,"Charlet, Nicolas-Toussaint",Reading the notice.,https://www.oldbookillustrations.com/illustrations/public-notice/,"A soldier wearing a shako has climbed up on his companion’s shoulders to read a notice on the wall.
The caption reads in the original French: Lecture de l’affiche."
3139,Henriot (Henri Maigrot),"""Looks like they're biting, Uncle!""
""Well, they've been biting for two years, and I'm still not catching any.""
""Same with me when I ask you for money.""",https://www.oldbookillustrations.com/illustrations/fishing/,"A fisherman is sitting by the river. A second man, standing behind him, wears a suit and a top hat and smokes a cigar.
The caption reads in the original French:

— Mon oncle… Ça mord !…
— Eh bien, voilà deux ans que ça mord… et je ne prends rien.
—  C’est comme moi, quand je vous demande de l’argent.
"
3140,Unknown,Peter Schlemihl selling his shadow.,https://www.oldbookillustrations.com/illustrations/schlemihl-shadow/,"Peter Schlemihl is a character created by German writer Adelbert von Chamisso who appears in Peter Schlemihl’s Remarkable Story written in 1814. While looking for a job, Schlemihl meets the Devil, who offers to buy his shadow for the price of a purse that never runs out of money. Schlemihl accepts the deal, but soon discovers that his new-found wealth doesn’t make up for the loss of his shadow. The rest of the story consists for the most part of Schlemihl’s endeavors to recover his shadow without getting into even deeper trouble."
3141,"Dargent, Yan'",And the cow shot right ahead.,https://www.oldbookillustrations.com/illustrations/ran-high-low/,"A man chases after a runaway cow, holding it by the tail.
The caption reads in the original French: Et voici la vache qui part comme un éclair."
3142,"Doré, Gustave","The sword of a husband is a pleasant death for a gallant, if there be pleasant deaths.",https://www.oldbookillustrations.com/illustrations/split-in-two/,"A man seems to be declaring his undying love to a woman in an armchair, while another man suddenly appears at a window behind him and splits him in half with a huge sword.
This picture is an illustration for The High Constable’s Wife, from Droll Stories.
The caption reads in the original French: L’espée des marys est un beau trespas de guallanterie, s’il y ha de beaulx trespas !
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3143,"Doré, Gustave",The amphitheater of dissection.,https://www.oldbookillustrations.com/illustrations/gallows/,"A forest of gallows fills the horizon. Crows are flocking around the hanging corpses, tearing them to shreds, or dismembering them and taking the body parts away.
This picture is the opening engraving to the story, “Concerning a Provost Who Did Not Recognize Things,” from Droll Stories. According to the narrator, a provost’s main function was to have people hanged, and a good provost was one who hanged neither too little nor too much.
The caption reads in the original French: L’amphithéastre de dissection.
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3144,"Doré, Gustave",The performance of the Gipsies.,https://www.oldbookillustrations.com/illustrations/jugglers-acrobats/,"A troupe of jugglers, dancers, and musicians is performing in the courtyard of a medieval castle. A few soldiers in full armor are pushed back against a wall by the graceful movements of a dancing woman, while other soldiers are watching the scene from above, some from a balcony, others sticking their heads out of every available window.
This picture is an illustration for the story, “The Venial Sin,” from Droll Stories.
The caption reads in the original French: Les ieux de la troupe ægyptiacque.
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3145,Unknown,The Roche-Morice legend.,https://www.oldbookillustrations.com/illustrations/dragon-roche-maurice/,"The castle of La Roche-Maurice is located in Brittany in an area where, as the story goes, a dragon used to terrorize people and devour cattle.
To keep the dragon as quiet as possible, it was decided that some of the people living nearby would be regularly led to the monster’s lair where they would be abandoned to their fate. It so happened that one day the son of the local king was chosen to be among the next victims.
Struck by despair, the king decided to throw himself into the river, but as he was about to drown two travelers who were passing by heard his cries and saved him. These travelers turned out to be saints on their way from Constantinople to England. When they heard the king’s story, they offered to set out to subdue and kill the dragon, which they did, against the promise that the king would build a church and raise his son according to the Christian faith.
The caption reads in the original French: La légende de la Roche-Morice."
3146,"Grandville, J.-J.",Gargantua in his cradle. Drawing by J.-J. Grandville.,https://www.oldbookillustrations.com/illustrations/gargantua-cradle/,"Gargantua, son of the giant Grandgousier and his wife Gargamelle, is a character created by François Rabelais. A giant himself, Gargantua was bigger and taller than any of his ancestors to such an extent that it was impossible to find a nurse who could fulfill his needs. A herd of some seventeen thousand cows had to be kept to feed him.
The caption reads in the original French: Gargantua dans son berceau. — dessin de J.-J. Grandville."
3147,"Doré, Gustave","""Ah!"" said the countess, pale with terror, ""Savoisy is dying for me!""",https://www.oldbookillustrations.com/illustrations/ambushed/,"A man is victim of a street ambush, having been shot with countless arrows. He falls back against a wall and tries to draw his sword in a last and useless attempt to defend himself. Above him, another man in a soldier’s or guard’s outfit leans out of a window and pierces him with a pike. Two people are witnessing the scene from the streetside window of a turret half-covered by shadow.
This picture is an illustration for the story, “The High Constable’s Wife” from Droll Stories. The victim of the ambush is the character named Savoisy, son of the chamberlain to King Charles VI. The woman watching the scene from the turret window is High Constable of Armagnac’s wife.
The caption reads in the original French: Ah ! feit la comtesse en blanchissant de terreur, savoisy meurt pour moy !
The translation provided here is from the edition published in London by the Bibliophilist Society, 1874."
3148,"Chambers, Charles Edward",They had formed a little code of leave-taking.,https://www.oldbookillustrations.com/illustrations/leave-taking/,A woman standing in a doorway shake hands with a man already on the doorstep and about to walk out into the snowy night.
3149,"Job-Vernet, Léon",At the window.,https://www.oldbookillustrations.com/illustrations/at-the-window/,"Men’s feet resting on a window-sill as seen from the street. This illustration is part of a series on life in the United States.
The caption reads in the original French: A la fenêtre."
